cx,ticker,bid,ask,ts
NC1,TPU,3600.0,4350.0,1761416200623
IC1,W,6000.0,10400.0,1761416200623
NC2,W,8000.0,,1761416200623
CI1,MFK,256.0,270.0,1761416200623
AI1,CHA,30000.0,,1761416200623
NC1,LBH,4500.0,4820.0,1761416200623
AI1,NE,222.0,300.0,1761416200623
IC1,MAI,318.0,340.0,1761416200623
IC1,H2O,38.2,39.8,1761416200623
IC1,REP,670.0,750.0,1761416200623
CI1,UTS,5000.0,6000.0,1761416200623
NC1,FIM,1800.0,2000.0,1761416200623
AI1,LTA,3820.0,4390.0,1761416200623
CI1,PWO,255.0,340.0,1761416200623
AI1,PBU,16900.0,20000.0,1761416200623
AI1,ADE,45000.0,48200.0,1761416200623
AI1,MCG,34.0,35.9,1761416200623
NC1,MTP,1500.0,1860.0,1761416200623
CI1,TCU,120000.0,250000.0,1761416200623
NC1,TRA,1800.0,1950.0,1761416200623
AI1,AAR,16000.0,16400.0,1761416200623
CI1,AAR,,14500.0,1761416200623
NC1,CST,,2480.0,1761416200623
IC1,THF,410.0,584.0,1761416200623
AI1,CQM,,1230000.0,1761416200623
CI2,AEN,1000000.0,,1761416200623
NC1,FFC,240000.0,280000.0,1761416200623
CI1,BHP,2810.0,3010.0,1761416200623
AI1,RG,977.0,1440.0,1761416200623
NC1,NV2,201000.0,250000.0,1761416200623
NC2,BER,,551.0,1761416200623
AI1,TRU,504.0,790.0,1761416200623
CI1,TRU,425.0,575.0,1761416200623
CI1,OFF,78.0,108.0,1761416200623
IC1,DDT,2100.0,2700.0,1761416200623
NC1,THF,415.0,450.0,1761416200623
NC1,PPA,300.0,359.0,1761416200623
AI1,BID,,110000.0,1761416200623
CI1,VIT,,750.0,1761416200623
NC1,TRU,410.0,460.0,1761416200623
IC1,POW,15100.0,17100.0,1761416200623
IC1,TSH,27000.0,30000.0,1761416200623
NC1,RBH,15400.0,16300.0,1761416200623
AI1,VIT,500.0,575.0,1761416200623
NC1,CAF,1600.0,1650.0,1761416200623
NC1,BAC,1900.0,2140.0,1761416200623
AI1,BEA,350.0,355.0,1761416200623
IC1,UTS,5000.0,6500.0,1761416200623
IC1,ASE,33000.0,40600.0,1761416200623
NC1,ADE,44000.0,47700.0,1761416200623
CI1,HCP,300.0,350.0,1761416200623
NC1,AST,2200.0,2890.0,1761416200623
CI1,HOP,2260.0,2590.0,1761416200623
NC1,PE,11.4,11.9,1761416200623
NC2,ALG,200.0,,1761416200623
CI1,BFP,,20000.0,1761416200623
CI1,W,8500.0,15000.0,1761416200623
CI1,TRN,450.0,500.0,1761416200623
IC1,ATA,25000.0,28700.0,1761416200623
CI1,FE,851.0,890.0,1761416200623
NC1,FEO,96.0,110.0,1761416200623
NC1,BCO,732.0,872.0,1761416200623
AI1,DCM,4830.0,5180.0,1761416200623
AI1,BHP,3600.0,4400.0,1761416200623
AI1,BPT,,4800.0,1761416200623
NC1,AMM,105.0,123.0,1761416200623
AI1,FOD,400.0,450.0,1761416200623
CI2,BRM,91.0,200.0,1761416200623
AI1,CTF,18000.0,20900.0,1761416200623
NC1,BR1,500000.0,770000.0,1761416200623
NC1,BBH,2410.0,2530.0,1761416200623
NC1,SBU,29500.0,31900.0,1761416200623
IC1,SFK,,89.9,1761416200623
CI1,ASE,37200.0,,1761416200623
NC1,BER,360.0,459.0,1761416200623
NC1,DRF,5010.0,6090.0,1761416200623
IC1,BFR,9800.0,,1761416200623
CI1,BLE,1000.0,2100.0,1761416200623
AI1,DEC,17000.0,28000.0,1761416200623
CI1,AIR,200000.0,201000.0,1761416200623
IC1,BND,,190.0,1761416200623
NC1,BSC,50000.0,52000.0,1761416200623
AI1,BWH,,9500.0,1761416200623
NC1,BWH,3250.0,,1761416200623
IC1,CBM,63000.0,,1761416200623
NC1,CBM,63000.0,64200.0,1761416200623
IC1,COM,100000.0,117000.0,1761416200623
CI1,CRU,200000.0,,1761416200623
CI1,ETC,,20000.0,1761416200623
IC1,ETC,8900.0,,1761416200623
NC2,FEO,65.0,150.0,1761416200623
CI1,ALE,1320.0,1460.0,1761416200623
NC1,HPC,26000.0,,1761416200623
CI1,LSL,,494000.0,1761416200623
CI1,HE3,400.0,520.0,1761416200623
IC1,FLP,550.0,659.0,1761416200623
IC1,WCB,200000.0,748000.0,1761416200623
AI1,PG,45.0,47.0,1761416200623
AI1,MLI,24000.0,25000.0,1761416200623
AI1,MG,100.0,132.0,1761416200623
NC1,HE3,361.0,724.0,1761416200623
IC1,GCH,,8000.0,1761416200623
IC1,HPR,,800000.0,1761416200623
CI1,LI,1910.0,2100.0,1761416200623
NC1,MFE,60000.0,91900.0,1761416200623
NC2,LDE,6500.0,11400.0,1761416200623
NC1,LCR,1800.0,4000.0,1761416200623
CI1,MGC,,14000.0,1761416200623
AI1,BGC,648.0,664.0,1761416200623
IC1,HAB,,109000.0,1761416200623
AI1,CRU,300000.0,800000.0,1761416200623
AI1,GRA,2610.0,3200.0,1761416200623
CI2,HSS,,2100.0,1761416200623
CI1,IMM,,120000.0,1761416200623
NC2,KOM,600.0,1000.0,1761416200623
IC1,LC,4600.0,5290.0,1761416200623
AI1,LCR,1800.0,5400.0,1761416200623
IC1,LDI,,678.0,1761416200623
NC1,LSL,310000.0,429000.0,1761416200623
CI1,MCB,,350000.0,1761416200623
IC1,MFE,2.0,91900.0,1761416200623
IC1,MGC,,14000.0,1761416200623
NC1,W,8110.0,10800.0,1761416200623
AI1,SUD,101000.0,,1761416200623
CI2,PG,,50.0,1761416200623
CI2,REA,500.0,1000.0,1761416200623
IC1,RSE,23500.0,25700.0,1761416200623
AI1,SOI,401.0,747.0,1761416200623
IC1,NAB,,150.0,1761416200623
AI1,AFR,25000.0,40000.0,1761416200623
AI1,SFK,80.0,119.0,1761416200623
NC1,SEQ,17000.0,,1761416200623
AI1,FLP,570.0,640.0,1761416200623
IC1,ZIR,550.0,998.0,1761416200623
CI1,RBH,15000.0,17000.0,1761416200623
AI1,GIN,1440.0,1500.0,1761416200623
AI1,NST,1200.0,1780.0,1761416200623
NC1,S,135.0,175.0,1761416200623
IC1,STL,1970.0,2610.0,1761416200623
AI1,THF,408.0,450.0,1761416200623
AI1,OFF,92.1,99.0,1761416200623
NC1,BTA,910.0,1200.0,1761416200623
AI1,NOZ,10000.0,,1761416200623
AI1,FLX,161.0,190.0,1761416200623
NC2,SIO,100.0,,1761416200623
AI1,SRD,70100.0,100000.0,1761416200623
AI1,OLF,1200.0,1800.0,1761416200623
CI1,RSI,,500.0,1761416200623
NC2,NE,,300.0,1761416200623
AI1,NF,,10800.0,1761416200623
CI1,NR,332.0,360.0,1761416200623
IC1,OLF,1100.0,,1761416200623
IC1,PSM,1500.0,2770.0,1761416200623
CI2,RSE,,25000.0,1761416200623
CI1,SUD,100000.0,,1761416200623
NC1,TCS,2400.0,3170.0,1761416200623
IC1,TRA,1800.0,2500.0,1761416200623
NC1,VCB,,780000.0,1761416200623
IC1,SSL,,45000.0,1761416200623
CI1,RSH,,25000.0,1761416200623
NC2,OVE,,130.0,1761416200623
CI1,BGC,600.0,700.0,1761416200623
CI1,SC,763.0,872.0,1761416200623
CI1,WCB,,799000.0,1761416200623
NC1,ZR,11100.0,14000.0,1761416200623
NC1,KR,500.0,2800.0,1761416200623
NC1,RAT,158.0,163.0,1761416200623
CI1,RG,910.0,1150.0,1761416200623
NC1,NS,300.0,346.0,1761416200623
CI1,RSE,21200.0,26700.0,1761416200623
IC1,FF,15.9,16.0,1761416200623
AI1,TRN,420.0,440.0,1761416200623
AI1,SCN,2100.0,2640.0,1761416200623
NC1,NR,325.0,367.0,1761416200623
CI1,NE,250.0,489.0,1761416200623
IC1,ALG,260.0,299.0,1761416200623
CI1,PSS,1070.0,1150.0,1761416200623
AI1,GAL,164.0,225.0,1761416200623
NC2,PT,,450.0,1761416200623
IC1,FLX,164.0,193.0,1761416200623
IC1,SC,750.0,910.0,1761416200623
IC1,MTP,,1840.0,1761416200623
CI1,ZR,12500.0,,1761416200623
NC1,PT,465.0,500.0,1761416200623
AI1,MTP,1400.0,1890.0,1761416200623
NC1,SSC,501.0,585.0,1761416200623
CI1,PG,43.0,47.2,1761416200623
NC1,NAB,100.0,139.0,1761416200623
AI1,TA,8500.0,11600.0,1761416200623
AI1,TAI,650.0,1000.0,1761416200623
AI1,TCU,90000.0,152000.0,1761416200623
IC1,TIO,190.0,229.0,1761416200623
AI1,WIN,5110.0,6680.0,1761416200623
NC1,SF,15.0,15.3,1761416200623
AI1,INS,144.0,160.0,1761416200623
AI1,PSL,4100.0,4380.0,1761416200623
CI1,MCG,32.0,34.0,1761416200623
CI1,KRE,40000.0,,1761416200623
AI1,LST,127.0,138.0,1761416200623
AI1,PSM,2480.0,2690.0,1761416200623
NC1,REP,710.0,739.0,1761416200623
AI1,BL,7000.0,8000.0,1761416200623
AI1,NFI,15.9,16.7,1761416200623
NC1,COM,101000.0,121000.0,1761416200623
AI1,MFE,70000.0,91000.0,1761416200623
CI1,FLO,24000.0,,1761416200623
AI1,NA,25.0,25.1,1761416200623
AI1,EPO,165.0,171.0,1761416200623
NC1,PFE,,1380.0,1761416200623
NC2,COF,,850.0,1761416200623
NC1,HAM,1000000.0,,1761416200623
AI1,IDC,11100.0,,1761416200623
AI1,LFE,,159000.0,1761416200623
AI1,IND,3800.0,4690.0,1761416200623
AI1,RAT,162.0,165.0,1761416200623
NC1,O,94.3,99.5,1761416200623
NC1,VF,,55.0,1761416200623
AI1,O,81.1,97.9,1761416200623
AI1,PSS,1200.0,1450.0,1761416200623
NC1,INS,160.0,169.0,1761416200623
NC1,EPO,161.0,165.0,1761416200623
AI1,GL,275.0,325.0,1761416200623
AI1,NG,701.0,980.0,1761416200623
AI1,PE,11.1,11.9,1761416200623
IC1,PG,43.0,45.9,1761416200623
NC1,PSL,4010.0,4490.0,1761416200623
IC1,SCN,1990.0,2490.0,1761416200623
CI1,ABH,45100.0,51000.0,1761416200623
AI1,LBH,4610.0,4690.0,1761416200623
CI1,FIM,1640.0,1900.0,1761416200623
NC1,GIN,1580.0,1740.0,1761416200623
NC1,LC,4200.0,4800.0,1761416200623
NC1,COF,810.0,860.0,1761416200623
NC1,MHP,,5000.0,1761416200623
CI1,STL,1840.0,2200.0,1761416200623
AI1,DW,112.0,115.0,1761416200623
NC1,AL,1060.0,1090.0,1761416200623
CI1,MED,1110.0,1290.0,1761416200623
NC1,H,119.0,132.0,1761416200623
NC1,LDE,9820.0,11300.0,1761416200623
NC1,GAL,197.0,240.0,1761416200623
CI1,PSL,3160.0,3400.0,1761416200623
CI1,BDE,2200.0,2340.0,1761416200623
CI1,AU,1600.0,1890.0,1761416200623
AI1,PWO,329.0,349.0,1761416200623
CI1,LBH,4200.0,5200.0,1761416200623
AI1,STL,2110.0,2500.0,1761416200623
NC1,ES,1300.0,1420.0,1761416200623
CI2,BOR,225.0,,1761416200623
AI1,REO,100.0,,1761416200623
CI1,REO,100.0,,1761416200623
IC1,REO,100.0,,1761416200623
CI1,SBU,26000.0,,1761416200623
IC1,SDR,100000.0,110000.0,1761416200623
NC1,SPT,600.0,10000.0,1761416200623
CI1,TUB,177.0,252.0,1761416200623
AI1,H,134.0,137.0,1761416200623
NC2,BOR,130.0,550.0,1761416200623
CI1,LTA,3800.0,3950.0,1761416200623
NC1,BOR,380.0,525.0,1761416200623
NC1,BMF,28000.0,29900.0,1761416200623
NC1,BOS,3810.0,4990.0,1761416200623
IC1,SP,2500.0,2750.0,1761416200623
CI1,LDE,9500.0,11000.0,1761416200623
CI2,BTA,,1580.0,1761416200623
CI1,ADE,46100.0,48000.0,1761416200623
AI1,SF,15.7,15.9,1761416200623
IC1,BR1,750000.0,990000.0,1761416200623
NC1,TSH,25100.0,30000.0,1761416200623
CI1,ACS,130000.0,140000.0,1761416200623
IC1,BSE,1590.0,1650.0,1761416200623
CI1,SIO,103.0,110.0,1761416200623
AI1,BSE,1550.0,1650.0,1761416200623
NC1,DEC,16500.0,19000.0,1761416200623
NC2,BSE,1300.0,1650.0,1761416200623
AI1,RBH,15500.0,16500.0,1761416200623
IC1,RTA,16000.0,29000.0,1761416200623
AI1,ADR,81000.0,90000.0,1761416200623
NC1,NE,246.0,279.0,1761416200623
CI1,PT,455.0,505.0,1761416200623
NC1,FF,18.1,19.3,1761416200623
IC1,AL,880.0,1020.0,1761416200623
NC1,MHL,4200.0,4950.0,1761416200623
IC1,SF,16.1,16.3,1761416200623
NC2,BRM,,250.0,1761416200623
NC1,SCR,120.0,199.0,1761416200623
AI1,BTA,1410.0,1570.0,1761416200623
CI1,LSE,9120.0,10400.0,1761416200623
AI1,BRS,435000.0,,1761416200623
AI1,AU,1880.0,2290.0,1761416200623
CI1,H2O,39.9,40.0,1761416200623
CI1,C,801.0,838.0,1761416200623
NC1,BTS,282.0,444.0,1761416200623
NC2,ADE,,60000.0,1761416200623
AI1,BGS,160000.0,219000.0,1761416200623
CI1,HER,1700.0,2390.0,1761416200623
NC2,DW,90.0,100.0,1761416200623
IC1,AIR,200000.0,250000.0,1761416200623
AI1,ATP,9000.0,,1761416200623
CI1,FLX,155.0,186.0,1761416200623
AI1,BE,1510.0,1690.0,1761416200623
CI1,BTS,340.0,489.0,1761416200623
AI1,BTS,363.0,390.0,1761416200623
AI1,CF,6010.0,7490.0,1761416200623
CI1,TCL,2900.0,3000.0,1761416200623
NC1,HMS,1800.0,2000.0,1761416200623
CI1,GRN,330.0,340.0,1761416200623
AI1,MGS,154.0,180.0,1761416200623
NC1,C,850.0,873.0,1761416200623
NC1,DW,100.0,115.0,1761416200623
IC1,BTS,301.0,405.0,1761416200623
NC1,CTF,15800.0,19000.0,1761416200623
AI1,EDC,8010.0,9000.0,1761416200623
NC1,VFT,300000.0,,1761416200623
AI1,HYR,,1750000.0,1761416200623
CI1,FSE,650000.0,974000.0,1761416200623
NC1,MB,7250.0,8420.0,1761416200623
NC1,LDI,480.0,610.0,1761416200623
NC1,BHP,3720.0,4900.0,1761416200623
CI1,KR,500.0,2800.0,1761416200623
AI1,CBL,91100.0,92000.0,1761416200623
AI1,KOM,862.0,880.0,1761416200623
AI1,RDE,34000.0,38000.0,1761416200623
IC1,NS,275.0,319.0,1761416200623
CI1,HAL,265.0,294.0,1761416200623
AI1,ASE,38600.0,40900.0,1761416200623
IC1,KR,,2800.0,1761416200623
NC1,NST,1240.0,1580.0,1761416200623
AI1,LDE,9900.0,10900.0,1761416200623
IC1,LCB,300000.0,,1761416200623
IC1,MCG,34.5,35.7,1761416200623
NC1,LOG,68100.0,70000.0,1761416200623
AI1,HHP,5000.0,,1761416200623
IC1,LI,1750.0,2300.0,1761416200623
CI1,TSH,28000.0,34000.0,1761416200623
NC1,RAD,14000.0,15500.0,1761416200623
CI1,RGO,2200.0,2390.0,1761416200623
AI1,STR,1800.0,2390.0,1761416200623
IC1,STS,1.0,189000.0,1761416200623
NC1,TC,,8000.0,1761416200623
NC1,UTS,4200.0,5250.0,1761416200623
IC1,LSE,9000.0,9990.0,1761416200623
IC1,DW,96.0,98.0,1761416200623
AI1,MED,1330.0,1370.0,1761416200623
CI1,SP,2500.0,2720.0,1761416200623
CI1,NL,4900.0,5990.0,1761416200623
NC1,HCP,340.0,365.0,1761416200623
NC1,FLX,170.0,210.0,1761416200623
NC1,NL,5070.0,5690.0,1761416200623
NC1,CBS,42000.0,43000.0,1761416200623
AI1,FF,18.6,21.4,1761416200623
IC1,PDA,2000.0,2900.0,1761416200623
CI1,BBH,2530.0,2540.0,1761416200623
CI1,OVE,122.0,137.0,1761416200623
NC1,ASE,35700.0,40100.0,1761416200623
NC1,FE,888.0,982.0,1761416200623
AI1,CBU,350000.0,390000.0,1761416200623
CI1,SF,13.1,13.3,1761416200623
NC1,LST,160.0,168.0,1761416200623
NC1,TCL,2810.0,3300.0,1761416200623
CI1,COF,753.0,795.0,1761416200623
NC1,WS,4000.0,4660.0,1761416200623
CI1,COT,2900.0,3250.0,1761416200623
IC1,MUS,218.0,270.0,1761416200623
CI1,TIO,220.0,286.0,1761416200623
NC2,FAN,,2250.0,1761416200623
CI1,PSH,,9500.0,1761416200623
IC1,LOG,68000.0,68100.0,1761416200623
NC1,SEN,850.0,919.0,1761416200623
NC1,SRD,88000.0,,1761416200623
NC1,SRP,12000.0,22000.0,1761416200623
CI1,STR,1750.0,2900.0,1761416200623
NC1,VOE,3000000.0,,1761416200623
UN,EBU,170000.0,207500.0,1761416200623
UN,REO,175.0,,1761416200623
UN,KRE,40000.0,50000.0,1761416200623
UN,SPT,600.0,3866.6666666666665,1761416200623
UN,VF,11.5,52.5,1761416200623
UN,KR,500.0,2847.5,1761416200623
UN,PFG,2000000.0,,1761416200623
UN,PBU,16600.0,18975.0,1761416200623
UN,TBU,53000.0,57800.0,1761416200623
UN,NG,721.5,995.0,1761416200623
UN,NUT,295.75,334.25,1761416200623
UN,CC,650000.0,1141666.6666666667,1761416200623
UN,GL,269.0,322.5,1761416200623
UN,HD,2140.0,2735.0,1761416200623
UN,NAB,95.0,109.75,1761416200623
UN,LI,1912.5,2282.5,1761416200623
UN,SBU,28875.0,31650.0,1761416200623
UN,NCS,35.525,40.75,1761416200623
UN,AU,1527.5,1840.0,1761416200623
UN,HCP,326.0,353.5,1761416200623
UN,LSE,9252.5,10172.5,1761416200623
UN,SRP,8000.0,21000.0,1761416200623
UN,AR,140.25,204.25,1761416200623
UN,BLE,1600.0,2475.0,1761416200623
UN,BWS,20000.0,23025.0,1761416200623
UN,CAP,211.66666666666666,338.0,1761416200623
UN,CD,11000.0,16000.0,1761416200623
UN,DOU,,386000.0,1761416200623
UN,LES,938.3333333333334,1550.0,1761416200623
UN,NR,327.0,361.5,1761416200623
UN,SCR,102.5,198.25,1761416200623
UN,VG,1960.0,2420.0,1761416200623
UN,BSC,42525.0,50050.0,1761416200623
UN,ARP,,9250.0,1761416200623
UN,BSE,1592.5,1645.0,1761416200623
UN,HYR,1.0,1747500.0,1761416200623
UN,IDC,11025.0,11100.0,1761416200623
UN,SDM,1900000.0,4000000.0,1761416200623
UN,TAI,612.5,2333.3333333333335,1761416200623
UN,ZIR,567.5,2249.25,1761416200623
UN,HE,96.5,116.5,1761416200623
UN,AL,977.5,1067.25,1761416200623
UN,LD,9966.666666666666,10925.0,1761416200623
UN,AGS,375000.0,664666.6666666666,1761416200623
UN,BMF,26666.666666666668,33450.0,1761416200623
UN,BTA,1207.5,1442.5,1761416200623
UN,CA,276.75,950.0,1761416200623
UN,DCL,5900.0,7210.0,1761416200623
UN,TI,1725.0,2172.5,1761416200623
UN,FLX,162.5,194.75,1761416200623
UN,CBU,356666.6666666667,390000.0,1761416200623
UN,CU,1805.0,2320.0,1761416200623
UN,GV,2087.5,2452.5,1761416200623
UN,DW,100.925,106.95,1761416200623
UN,HMS,1700.0,1980.0,1761416200623
UN,BCO,703.25,780.75,1761416200623
UN,LFL,247500.0,415250.0,1761416200623
UN,BID,,102500.0,1761416200623
UN,JUI,1.0,81750.0,1761416200623
UN,LIT,,19075.0,1761416200623
UN,SFK,88.33333333333333,104.225,1761416200623
UN,SFL,,111500.0,1761416200623
UN,TCU,100000.0,192333.33333333334,1761416200623
UN,TUB,151.33333333333334,217.0,1761416200623
UN,MEA,3075.0,3587.5,1761416200623
UN,CL,2830.0,3360.0,1761416200623
UN,BGC,587.0,654.5,1761416200623
UN,AMM,109.525,127.75,1761416200623
UN,PIB,300.0,689.75,1761416200623
UN,NV1,136500.0,160000.0,1761416200623
UN,BRS,261666.66666666666,705000.0,1761416200623
UN,HPR,,797500.0,1761416200623
UN,MCB,,353000.0,1761416200623
UN,PPA,263.3333333333333,330.75,1761416200623
UN,RDL,966666.6666666666,1500000.0,1761416200623
UN,TPU,3033.3333333333335,3982.5,1761416200623
UN,AST,2236.6666666666665,3270.0,1761416200623
UN,SSL,,56250.0,1761416200623
UN,ACS,135000.0,144750.0,1761416200623
UN,BR2,500000.0,887000.0,1761416200623
UN,CHA,42500.0,76000.0,1761416200623
UN,EPO,160.5,170.75,1761416200623
UN,EXO,289.75,320.75,1761416200623
UN,FAN,1870.0,2195.0,1761416200623
UN,KOM,799.25,832.0,1761416200623
UN,MHP,3750.0,5022.5,1761416200623
UN,MSL,145000.0,206000.0,1761416200623
UN,PK,450.0,943.5,1761416200623
UN,SP,2502.5,2685.0,1761416200623
UN,TCL,2935.0,3385.0,1761416200623
UN,TRA,1725.0,2427.5,1761416200623
UN,QCR,675000.0,1071750.0,1761416200623
UN,BDE,2255.0,2340.0,1761416200623
UN,FOD,286.25,473.5,1761416200623
UN,CQL,750000.5,1833333.3333333333,1761416200623
UN,BER,375.0,497.75,1761416200623
UN,AHP,8700.0,12275.0,1761416200623
UN,HOP,2107.5,2765.0,1761416200623
UN,RAD,14100.0,16600.0,1761416200623
UN,O,88.9,97.25,1761416200623
UN,BFR,5766.666666666667,5596.666666666667,1761416200623
UN,SFE,51666.666666666664,58150.0,1761416200623
UN,HAB,,125500.0,1761416200623
UN,ADR,76000.0,103333.33333333333,1761416200623
UN,BAC,1866.6666666666667,2102.5,1761416200623
UN,CQS,600000.0,843750.0,1761416200623
UN,CQT,100000.0,411750.0,1761416200623
UN,DIS,4700.0,7900.0,1761416200623
UN,FC,4350.0,5125.0,1761416200623
UN,FIM,1772.5,1997.5,1761416200623
UN,RDE,29800.0,37100.0,1761416200623
UN,SF,14.975,15.200000000000001,1761416200623
UN,TCO,345.6666666666667,890.0,1761416200623
UN,I,663.5,1046.5,1761416200623
UN,CTF,15950.0,19950.0,1761416200623
UN,BAI,17250.0,20000.0,1761416200623
UN,BR1,587500.0,880000.0,1761416200623
UN,NFI,16.1,17.075,1761416200623
UN,CLI,123.75,208.75,1761416200623
UN,CBL,91050.0,95200.0,1761416200623
UN,ETC,9950.0,19433.333333333332,1761416200623
UN,BHP,3220.0,4112.5,1761416200623
UN,CBM,63500.0,64200.0,1761416200623
UN,CF,4952.5,7320.0,1761416200623
UN,CST,,3110.0,1761416200623
UN,DA,45250.0,55000.0,1761416200623
UN,DCH,21666.666666666668,30500.0,1761416200623
UN,DDT,2402.5,2990.0,1761416200623
UN,GC,239.5,382.5,1761416200623
UN,SEQ,16250.0,19000.0,1761416200623
UN,SIL,600.0,2610.0,1761416200623
UN,CAF,1350.0,1735.0,1761416200623
UN,MHL,4440.0,5437.5,1761416200623
UN,CCD,80025.0,82600.0,1761416200623
UN,BBH,2495.0,2542.5,1761416200623
UN,SSC,469.75,594.5,1761416200623
UN,SEN,770.0,1094.75,1761416200623
UN,DCM,4100.0,5426.666666666667,1761416200623
UN,COF,762.5,817.75,1761416200623
UN,ASE,36125.0,40533.333333333336,1761416200623
UN,AWH,12000.0,22050.0,1761416200623
UN,DCS,1647.5,2055.0,1761416200623
UN,DD,36000.0,41100.0,1761416200623
UN,ENG,550000.0,1043000.0,1761416200623
UN,LIS,450500.0,473750.0,1761416200623
UN,NA,25.0,25.200000000000003,1761416200623
UN,OVE,125.5,144.5,1761416200623
UN,GIN,1485.0,1640.0,1761416200623
UN,PE,10.8,11.600000000000001,1761416200623
UN,FAL,1756.6666666666667,3182.5,1761416200623
UN,FE,923.0,1040.5,1761416200623
UN,PDA,2050.0,2547.5,1761416200623
UN,N,104.5,109.225,1761416200623
UN,ADS,98775.0,118750.0,1761416200623
UN,BL,7125.0,8500.0,1761416200623
UN,BPT,4800.0,8150.0,1761416200623
UN,BWH,3375.0,9500.0,1761416200623
UN,DRF,5177.5,6197.5,1761416200623
UN,EDC,8002.5,9872.5,1761416200623
UN,HER,1877.5,2340.0,1761416200623
UN,PSL,3750.0,4205.0,1761416200623
UN,S,143.75,194.75,1761416200623
UN,SCN,2077.5,2482.5,1761416200623
UN,BE,1423.3333333333333,1647.5,1761416200623
UN,HEX,1000.0,2000.0,1761416200623
UN,CBS,42025.0,43200.0,1761416200623
UN,WR,140000.0,150000.0,1761416200623
UN,THF,411.0,485.75,1761416200623
UN,CRU,250000.0,900000.0,1761416200623
UN,DV,12333.333333333334,14333.333333333334,1761416200623
UN,EES,31000.0,55900.0,1761416200623
UN,F,1205.0,3375.0,1761416200623
UN,FEO,121.75,136.25,1761416200623
UN,MAG,167.0,317.0,1761416200623
UN,MED,1195.0,1335.0,1761416200623
UN,RED,60000.0,67000.0,1761416200623
UN,FET,2425.0,3570.0,1761416200623
UN,LFE,151666.66666666666,170500.0,1761416200623
UN,AUO,370.0,456.25,1761416200623
UN,WS,3752.5,4790.0,1761416200623
UN,RAM,2216.6666666666665,3022.5,1761416200623
UN,AEF,3990.0,4957.5,1761416200623
UN,FLP,537.25,637.75,1761416200623
UN,HHP,5000.0,5000.0,1761416200623
UN,PSS,1070.0,1320.0,1761416200623
UN,TA,8500.0,10400.0,1761416200623
UN,FF,17.5,18.675,1761416200623
UN,AWF,5250.0,5725.0,1761416200623
UN,ALE,1287.5,1380.0,1761416200623
UN,BEA,325.25,382.5,1761416200623
UN,BND,200.0,241.25,1761416200623
UN,FUN,160000.0,232666.66666666666,1761416200623
UN,GAL,175.5,225.25,1761416200623
UN,GCH,,10166.666666666666,1761416200623
UN,H,114.75,122.5,1761416200623
UN,IMM,105000.0,116333.33333333333,1761416200623
UN,VCB,,847500.0,1761416200623
UN,C,829.5,870.0,1761416200623
UN,COM,93275.0,119250.0,1761416200623
UN,BRM,157.0,365.25,1761416200623
UN,HE3,332.75,565.75,1761416200623
UN,LIO,366.5,453.75,1761416200623
UN,GEN,167500.0,222500.0,1761416200623
UN,BOR,377.75,508.3333333333333,1761416200623
UN,HCC,650.0,733.25,1761416200623
UN,ZR,12533.333333333334,14000.0,1761416200623
UN,VEG,272.5,308.75,1761416200623
UN,RCO,1105.0,1255.0,1761416200623
UN,NN,56000.0,57333.333333333336,1761416200623
UN,ABH,41600.0,49450.0,1761416200623
UN,ATP,9000.0,25000.0,1761416200623
UN,BGO,2040.0,2390.0,1761416200623
UN,BGS,80000.5,204000.0,1761416200623
UN,BOS,3310.0,4997.5,1761416200623
UN,H2O,39.475,39.95,1761416200623
UN,HAL,264.5,304.75,1761416200623
UN,PSH,8000.0,32750.0,1761416200623
UN,SUN,474.25,634.75,1761416200623
UN,INS,152.5,166.25,1761416200623
UN,COT,3007.5,3442.5,1761416200623
UN,HSE,12800.0,14325.0,1761416200623
UN,PFE,550.0,1277.5,1761416200623
UN,LHP,3352.5,4090.0,1761416200623
UN,HPC,25750.0,26500.0,1761416200623
UN,FSE,662500.0,1075500.0,1761416200623
UN,LDE,9612.5,11675.0,1761416200623
UN,REP,696.5,745.75,1761416200623
UN,LST,129.5,147.75,1761416200623
UN,LBH,4427.5,4927.5,1761416200623
UN,ADE,42525.0,47450.0,1761416200623
UN,GWS,7000000.0,,1761416200623
UN,HTE,3250000.0,5000000.0,1761416200623
UN,PT,471.25,540.5,1761416200623
UN,POW,14575.0,16350.0,1761416200623
UN,LCB,370000.0,707666.6666666666,1761416200623
UN,PWO,329.0,369.5,1761416200623
UN,MB,7516.666666666667,8470.0,1761416200623
UN,RHP,2500.0,4510.0,1761416200623
UN,FFC,240000.0,281250.0,1761416200623
UN,KV,26600.0,30075.0,1761416200623
UN,LC,4440.0,5322.5,1761416200623
UN,ALG,276.25,313.0,1761416200623
UN,RTA,13575.0,19225.0,1761416200623
UN,MFK,245.25,269.0,1761416200623
UN,GRA,2762.5,3327.5,1761416200623
UN,NST,1237.5,1657.5,1761416200623
UN,BRO,1707.5,2575.0,1761416200623
UN,LDI,415.0,621.5,1761416200623
UN,LFP,3250.0,9000.0,1761416200623
UN,RGO,1700.0,2245.0,1761416200623
UN,STL,1930.0,2290.0,1761416200623
UN,ES,1182.5,1455.0,1761416200623
UN,SA,5050.0,12000.0,1761416200623
UN,HSS,2055.0,2687.5,1761416200623
UN,TCS,2270.0,3700.0,1761416200623
